,Unnamed: 0,mesh_area,mesh_rectangularity,mesh_eccentricity,mesh_volume,mesh_a3,mesh_d1,mesh_d2,mesh_d3,mesh_d4,mesh_compactness,mesh_diameter,ID,class
1179,1179,0.13035965341183509,5.1771571397481235,-0.0300501528570629,0.13295783637988284,"[0.21472 0.20544 0.13868 0.10462 0.10336 0.07524 0.05278 0.04676 0.03992
 0.01848]","[0.20521945 0.44483986 0.30723606 0.04270463 0.         0.
 0.         0.         0.         0.        ]","[0.06516 0.1907  0.189   0.22992 0.12254 0.12278 0.05014 0.02186 0.00756
 0.00034]","[1.1224e-01 4.0080e-01 3.3234e-01 1.3692e-01 1.7600e-02 1.0000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.046592331951759464,0.27140275987904255,858,shelves
1180,1180,1.8469666673100562,-0.12751786126134262,-0.1860909720453336,-0.12800968464567247,"[0.15018 0.20012 0.17274 0.135   0.10124 0.07708 0.0689  0.05274 0.03088
 0.01112]","[0.19387289 0.50114312 0.25560128 0.04938272 0.         0.
 0.         0.         0.         0.        ]","[0.07298 0.14098 0.22524 0.25208 0.16424 0.07878 0.03796 0.02012 0.00722
 0.0004 ]","[0.10804 0.36346 0.3664  0.13822 0.02224 0.00164 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.04437510515375695,0.7785399836305088,444,building
1181,1181,-0.5800942153170034,-0.45650589018692034,2.4992617599447824,-0.5112299818353238,"[0.32412 0.14086 0.09412 0.07504 0.07748 0.06046 0.05286 0.05436 0.05906
 0.06164]","[0.64948454 0.26610825 0.0128866  0.0257732  0.04574742 0.
 0.         0.         0.         0.        ]","[0.29062 0.3681  0.15728 0.03714 0.0352  0.03746 0.0389  0.03466 0.00064
 0.     ]","[0.6016  0.34542 0.05206 0.00092 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04292484877933025,-0.5926125822588699,1670,sign
1182,1182,-0.688439210775165,-0.5605728492925118,-0.0166052726680909,-0.49259409463813014,"[0.321   0.141   0.09676 0.0784  0.08282 0.06828 0.05728 0.0506  0.06618
 0.03768]","[0.5144186  0.32651163 0.14046512 0.01860465 0.         0.
 0.         0.         0.         0.        ]","[0.33902 0.20688 0.152   0.08584 0.05198 0.13254 0.03028 0.00146 0.
 0.     ]","[5.2826e-01 4.3030e-01 3.9820e-02 1.6000e-03 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04644449907681858,-0.7357449904213952,1265,winged_vehicle
1183,1183,3.46185947505208,0.4627501891078824,-0.18522452690979252,0.09286376792094957,"[0.12902 0.21666 0.18486 0.14362 0.11146 0.08296 0.05978 0.03952 0.02374
 0.00838]","[0.11449631 0.40589681 0.41818182 0.06142506 0.         0.
 0.         0.         0.         0.        ]","[0.02376238 0.12225223 0.19055906 0.19983998 0.19277928 0.12743274
 0.0769877  0.05168517 0.01272127 0.0019802 ]","[4.0740e-02 2.7390e-01 4.1184e-01 2.1872e-01 4.9940e-02 4.8400e-03
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",-0.04292403861032272,1.3452996205503194,859,shelves
1184,1184,1.4723982576661665,-0.6784772596328194,-0.18104837799785992,-0.38845136772752215,"[0.1615  0.1952  0.16706 0.13784 0.11338 0.08276 0.05976 0.04146 0.02872
 0.01232]","[0.23330106 0.23233301 0.46224589 0.07212004 0.         0.
 0.         0.         0.         0.        ]","[0.08542 0.09412 0.16416 0.23664 0.18626 0.1134  0.07092 0.03918 0.00952
 0.00038]","[1.2156e-01 2.7942e-01 2.9978e-01 2.3614e-01 5.7980e-02 5.0200e-03
 1.0000e-04 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.03419897780578269,1.211481515009605,445,building
1185,1185,-0.7467129068076214,-0.32299114513284327,1.423958283806621,-0.503875374109513,"[0.3072  0.13178 0.09148 0.08532 0.09802 0.07286 0.04796 0.04546 0.06058
 0.05934]","[0.49898063 0.35575943 0.03873598 0.04994903 0.05657492 0.
 0.         0.         0.         0.        ]","[0.31446 0.29984 0.09934 0.05816 0.04818 0.05706 0.07126 0.04974 0.00196
 0.     ]","[0.53288 0.35798 0.09486 0.01428 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.0464476727873746,-0.6975017474405025,1671,sign
1186,1186,-0.42030322353879207,-0.6593808781001609,0.06943865643417751,-0.46965653670378277,"[0.35462 0.13608 0.0869  0.06608 0.06836 0.05642 0.05    0.05476 0.07428
 0.0525 ]","[0.24273859 0.5129668  0.24429461 0.         0.         0.
 0.         0.         0.         0.        ]","[1.9322e-01 1.8840e-01 1.4630e-01 1.5838e-01 1.5144e-01 1.1034e-01
 4.4660e-02 7.2400e-03 2.0000e-05 0.0000e+00]","[0.3601  0.4846  0.10548 0.04866 0.00116 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04595671174277292,-0.7244435446980191,1266,winged_vehicle
1187,1187,-0.6046095879531427,-0.34984577386942994,-0.12520900943755778,-0.40466015351786827,"[0.20604 0.1873  0.13276 0.11158 0.10354 0.08932 0.06432 0.05146 0.03908
 0.0146 ]","[0.22523881 0.40020111 0.36249372 0.01206637 0.         0.
 0.         0.         0.         0.        ]","[1.2632e-01 1.5352e-01 2.1010e-01 1.9308e-01 1.3334e-01 1.1498e-01
 6.5440e-02 3.2000e-03 2.0000e-05 0.0000e+00]","[0.17698 0.47882 0.2448  0.08228 0.01656 0.00056 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04660200190047796,-0.7361059750536473,86,quadruped
1188,1188,-0.10017609707061083,-0.5914725486980432,-0.18741765957197218,-0.41724697474826455,"[0.12304 0.20654 0.17846 0.14946 0.12078 0.09406 0.06394 0.0382  0.01912
 0.0064 ]","[0.51971127 0.44919489 0.03053859 0.00055525 0.         0.
 0.         0.         0.         0.        ]","[1.3470e-01 3.3680e-01 3.2200e-01 1.5404e-01 4.0800e-02 9.9400e-03
 1.5600e-03 1.2000e-04 4.0000e-05 0.0000e+00]","[0.28126 0.61178 0.10604 0.00092 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04584329452951991,-0.4845765719475136,446,building
1189,1189,-0.7122790948280163,-0.5090306414592023,0.10125358255693512,-0.476870812657743,"[0.23984 0.15348 0.09932 0.08632 0.10158 0.09602 0.0729  0.06344 0.0517
 0.0354 ]","[0.34179894 0.49365079 0.04867725 0.04285714 0.07301587 0.
 0.         0.         0.         0.        ]","[2.4462e-01 2.5148e-01 1.5684e-01 7.8460e-02 5.3020e-02 4.7940e-02
 4.2540e-02 7.3200e-02 5.1880e-02 2.0000e-05]","[0.44234 0.3254  0.13862 0.07454 0.01864 0.00046 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04657549770893057,-0.0831624615709626,1672,sign
1190,1190,-0.6213930748903412,-0.6975297103382595,-0.11970534016279699,-0.46991043195533344,"[0.25218 0.1829  0.13312 0.0945  0.08506 0.0679  0.0575  0.05314 0.04568
 0.02802]","[0.22269807 0.57922912 0.18897216 0.00910064 0.         0.
 0.         0.         0.         0.        ]","[1.4128e-01 2.0606e-01 1.6716e-01 1.9028e-01 1.7392e-01 8.5940e-02
 3.1600e-02 3.6400e-03 1.2000e-04 0.0000e+00]","[2.5936e-01 4.6806e-01 2.0192e-01 5.8240e-02 1.2160e-02 2.6000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04649422566695995,-0.6863588788835042,1267,winged_vehicle
1191,1191,0.38073548207949626,-0.03650744265622608,-0.18162714000010582,-0.12242209066880418,"[0.1307  0.18234 0.17316 0.14856 0.13528 0.10298 0.06096 0.03774 0.02114
 0.00714]","[0.03803804 0.08858859 0.53053053 0.34284284 0.         0.
 0.         0.         0.         0.        ]","[0.03087224 0.0694024  0.13020468 0.12234629 0.10173807 0.13249003
 0.17869815 0.13796283 0.0677786  0.02850671]","[0.03398 0.1451  0.23174 0.28254 0.18372 0.11174 0.01118 0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",-0.046410154476916175,1.1234510897907684,860,shelves
1192,1192,1.197011670311346,0.12018621819307372,-0.19410916994067207,-0.05676386428238714,"[0.12336 0.19714 0.17444 0.15946 0.1468  0.10296 0.05038 0.02658 0.01402
 0.00486]","[0.02868852 0.88661202 0.05806011 0.0239071  0.00273224 0.
 0.         0.         0.         0.        ]","[0.08576 0.14758 0.22428 0.21188 0.26574 0.03484 0.01084 0.01438 0.0047
 0.     ]","[0.11428 0.33276 0.45538 0.09396 0.00362 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04591067905108407,0.051439204951350674,447,building
1193,1193,-0.7995199850286495,-0.45399773248873443,1.5883678948866071,-0.5056544327137505,"[0.39694 0.07194 0.0354  0.0552  0.11694 0.07556 0.03632 0.03242 0.05758
 0.1217 ]","[0.17395349 0.60093023 0.10325581 0.12186047 0.         0.
 0.         0.         0.         0.        ]","[0.30856 0.09734 0.14942 0.1015  0.09594 0.07618 0.08408 0.08516 0.00182
 0.     ]","[5.2940e-01 4.2816e-01 4.0660e-02 1.7600e-03 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04656435863210393,-0.5045999121928707,1673,sign
1194,1194,-0.7933487708310331,-0.7703511232448111,-0.001316076647291075,-0.5153295073500624,"[0.29854 0.14128 0.1208  0.10276 0.0885  0.06108 0.04822 0.04292 0.05324
 0.04266]","[0.57260556 0.33728115 0.09011329 0.         0.         0.
 0.         0.         0.         0.        ]","[0.31364 0.20434 0.14924 0.23054 0.08802 0.01    0.00224 0.00148 0.0005
 0.     ]","[0.5864  0.28226 0.09848 0.03214 0.00072 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046266170947316734,-0.7298910276644823,1268,winged_vehicle
1195,1195,0.9119233895816828,-0.01683720476956928,-0.15007575695018907,-0.2523662145104535,"[0.16842 0.19918 0.16682 0.12938 0.10566 0.08048 0.05982 0.0468  0.031
 0.01244]","[0.07723036 0.43874834 0.27163782 0.19041278 0.02197071 0.
 0.         0.         0.         0.        ]","[0.037392   0.1045208  0.15027125 0.19592124 0.15816757 0.13960217
 0.10164758 0.05881053 0.03996383 0.01370303]","[0.05104 0.25354 0.3447  0.21744 0.0917  0.0339  0.0073  0.00038 0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.04524765074561589,2.3601913188032384,861,shelves
1196,1196,3.673381020538566,0.2117576280713033,-0.19628761004578194,1.0271437953410332,"[0.14032 0.1848  0.18706 0.1552  0.12394 0.0901  0.0584  0.03546 0.01852
 0.0062 ]","[0.05108359 0.33849329 0.5        0.1006192  0.00980392 0.
 0.         0.         0.         0.        ]","[0.03946789 0.10464093 0.13970794 0.15983197 0.17083417 0.16091218
 0.13962793 0.06035207 0.02242448 0.00220044]","[0.0433  0.20186 0.30576 0.28302 0.13654 0.02728 0.00224 0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04595998197183883,1.5050532511164563,448,building
1197,1197,-0.5834280745173163,0.3047543166264795,0.31628652018691966,-0.4302402676152915,"[0.23466 0.1691  0.12602 0.10458 0.1089  0.07548 0.05814 0.04824 0.04686
 0.02802]","[0.20865533 0.58887172 0.11514683 0.02472952 0.0625966  0.
 0.         0.         0.         0.        ]","[0.12342 0.18564 0.16486 0.20162 0.12688 0.0581  0.04494 0.06128 0.03326
 0.     ]","[0.27194 0.38226 0.19088 0.09862 0.04844 0.00786 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04656809800977458,-0.4686795436085877,1674,sign
1198,1198,-0.8137359376242674,-0.8450776645338761,0.4856793480316792,-0.5233752358429664,"[0.26018 0.11172 0.14556 0.10778 0.10686 0.07526 0.0488  0.04258 0.03846
 0.0628 ]","[0.23476005 0.57068742 0.19455253 0.         0.         0.
 0.         0.         0.         0.        ]","[0.17032 0.13746 0.17078 0.27988 0.16682 0.045   0.0198  0.00944 0.0005
 0.     ]","[0.37746 0.33534 0.18384 0.09788 0.00548 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04554317323162316,-0.7268709373396406,1269,winged_vehicle
1199,1199,0.9092478473828094,-0.48682615587139755,-0.18566862697312564,-0.1755369355072304,"[0.12908 0.20718 0.16494 0.14592 0.13768 0.10266 0.0526  0.03318 0.01802
 0.00874]","[0.0013245  0.2        0.49801325 0.26490066 0.03576159 0.
 0.         0.         0.         0.        ]","[0.05502697 0.06132962 0.08304547 0.1929378  0.13772903 0.0939135
 0.09219643 0.12516413 0.14007232 0.01858473]","[5.6220e-02 1.5736e-01 2.2808e-01 2.6200e-01 2.5450e-01 2.8200e-02
 1.3420e-02 2.2000e-04 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",-0.045796098615038104,2.9160047066606847,862,shelves
1200,1200,0.9141982739049301,1.6683653388485642,-0.19295185814490778,1.4709163015206073,"[0.11186 0.19096 0.18736 0.16636 0.14038 0.10448 0.05604 0.0268  0.01176
 0.004  ]","[0.00883576 0.38825364 0.59251559 0.01039501 0.         0.
 0.         0.         0.         0.        ]","[0.04116 0.1138  0.15394 0.16644 0.16554 0.1929  0.13134 0.03392 0.00096
 0.     ]","[0.0473  0.21048 0.32266 0.33884 0.0801  0.00062 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.04661088895127395,-0.4688103206506659,449,building
1201,1201,-0.7127691784831126,-0.4111432600791867,5.381576072997547,-0.5179296613420685,"[0.21422 0.1646  0.13654 0.11498 0.09746 0.0811  0.06032 0.04912 0.04392
 0.03774]","[0.71083455 0.23279649 0.01756955 0.02928258 0.00951684 0.
 0.         0.         0.         0.        ]","[0.25298 0.40612 0.22112 0.02706 0.02574 0.02748 0.02346 0.01268 0.00336
 0.     ]","[0.51856 0.38864 0.07262 0.02018 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.043176163985376353,-0.7121450908444583,1675,sign
1202,1202,-0.5495890871448822,-0.6723223388638914,-0.000980486747323228,-0.5050712380738267,"[0.289   0.19554 0.09582 0.06478 0.05456 0.05354 0.06284 0.07378 0.07674
 0.0334 ]","[0.28931116 0.37624703 0.33444181 0.         0.         0.
 0.         0.         0.         0.        ]","[0.12378 0.21262 0.20248 0.1549  0.12056 0.08328 0.06254 0.0335  0.00634
 0.     ]","[0.21486 0.54898 0.22904 0.00712 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.044416924712753374,-0.7114063875077157,127,human
1203,1203,0.48274943380841534,0.08977462486487015,-0.14033027880036647,-0.28148870857657254,"[0.17642 0.18858 0.14094 0.12354 0.11816 0.09042 0.06094 0.04806 0.03296
 0.01998]","[0.0589872  0.28380634 0.38786867 0.26933779 0.         0.
 0.         0.         0.         0.        ]","[0.03292 0.10012 0.13364 0.1663  0.15912 0.13592 0.12626 0.0452  0.08022
 0.0203 ]","[0.07838 0.21136 0.33298 0.22176 0.1238  0.03172 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04585705290054367,0.7467763919455497,863,shelves
1204,1204,-0.7549942039548029,-0.725553933895258,-0.1611459771678593,-0.48870997851138076,"[0.21184 0.20814 0.14032 0.10294 0.08496 0.07086 0.06052 0.05458 0.04368
 0.02216]","[0.47342995 0.3647343  0.15700483 0.00483092 0.         0.
 0.         0.         0.         0.        ]","[0.1405  0.28082 0.24894 0.1812  0.09432 0.033   0.0147  0.00612 0.0004
 0.     ]","[0.3122  0.49406 0.1666  0.026   0.00114 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046583535447550846,-0.736120004116129,45,flying_creature
1205,1205,-0.8427773376447458,-0.7719591781906301,0.5565544034505568,-0.5228648746894164,"[0.31416 0.1489  0.1022  0.10222 0.08458 0.06    0.04724 0.04556 0.05634
 0.0388 ]","[0.90898483 0.07992999 0.         0.         0.         0.01108518
 0.         0.         0.         0.        ]","[0.7861  0.05426 0.12062 0.01626 0.      0.00172 0.      0.01562 0.00542
 0.     ]","[9.4162e-01 5.2240e-02 6.0800e-03 6.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046247719081552306,-0.7359221263908496,1676,sign
1206,1206,-0.7884428468287225,-0.8036340109296852,-0.0645580109382234,-0.5188269363731859,"[0.30826 0.14572 0.10192 0.10046 0.10036 0.05972 0.0449  0.04968 0.05626
 0.03272]","[0.62726244 0.30260181 0.07013575 0.         0.         0.
 0.         0.         0.         0.        ]","[0.3258  0.22688 0.26048 0.12396 0.05486 0.00502 0.00148 0.00106 0.00046
 0.     ]","[6.7484e-01 2.2490e-01 8.8700e-02 1.1520e-02 4.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04549859270556226,-0.7234616422916981,1270,winged_vehicle
1207,1207,0.22341525612763516,0.07590017357656732,-0.11636741783007563,-0.355349902915109,"[0.18592 0.21554 0.14818 0.11756 0.10314 0.07866 0.05638 0.04586 0.03292
 0.01584]",[0.0735 0.348  0.3705 0.208  0.     0.     0.     0.     0.     0.    ],"[0.0428  0.1275  0.15338 0.13268 0.20286 0.12002 0.09434 0.05256 0.06248
 0.01138]","[0.0824  0.26648 0.3471  0.20492 0.08612 0.01298 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.04576705344698954,0.33547334694193615,864,shelves
1208,1208,0.11533813322221524,-0.525560203501099,-0.17247768214620343,-0.4726131185855094,"[0.1556  0.2117  0.1634  0.12856 0.10622 0.08686 0.06436 0.0441  0.02808
 0.01112]","[0.55380117 0.25789474 0.17894737 0.00935673 0.         0.
 0.         0.         0.         0.        ]","[0.116   0.30696 0.26528 0.1589  0.09486 0.0308  0.01622 0.00852 0.00246
 0.     ]","[2.3854e-01 5.4372e-01 2.0258e-01 1.5120e-02 4.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.03973302169194739,-0.384089944829177,450,building
1209,1209,-0.8620402927611502,-0.8379978939437794,0.28362754389462463,-0.5226157754268982,"[0.44918 0.07102 0.04702 0.05562 0.08718 0.06382 0.03246 0.034   0.04816
 0.11154]","[0.18727915 0.19434629 0.5795053  0.03886926 0.         0.
 0.         0.         0.         0.        ]","[0.16922 0.17876 0.12628 0.10492 0.09252 0.07588 0.08658 0.1511  0.01474
 0.     ]","[0.4024  0.33618 0.22608 0.03534 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046487163044050525,-0.5511876219136755,1677,sign
1210,1210,-0.68823494298287,-0.8214897956612941,0.06282938005726688,-0.519428155679715,"[0.27024 0.15576 0.103   0.10986 0.11238 0.07142 0.04692 0.04482 0.05262
 0.03298]","[0.54592099 0.27963058 0.17444844 0.         0.         0.
 0.         0.         0.         0.        ]","[0.2142  0.2241  0.22018 0.18086 0.11506 0.0172  0.01302 0.01342 0.00196
 0.     ]","[4.6414e-01 3.7712e-01 1.4424e-01 1.4240e-02 2.6000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.038194679649879895,-0.726016625193273,1271,winged_vehicle
1211,1211,0.9035353369950612,0.10970062584466968,-0.16061271132941304,-0.14637820873524512,"[0.1541  0.18208 0.17116 0.14518 0.12328 0.08168 0.058   0.04146 0.02706
 0.016  ]","[0.03618216 0.20024953 0.4279476  0.33562071 0.         0.
 0.         0.         0.         0.        ]","[0.03245793 0.07119282 0.14327657 0.0875534  0.18037135 0.09125883
 0.18543341 0.08145868 0.09996558 0.02703141]","[0.0658  0.13212 0.2549  0.27392 0.16252 0.08852 0.02222 0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04592755996751862,1.4403474262053524,865,shelves
1212,1212,0.8020444153309197,-0.5778136189488631,-0.17102066642208602,-0.44900692296496686,"[0.17504 0.1873  0.14922 0.11544 0.09806 0.08676 0.06774 0.0569  0.04396
 0.01958]","[0.36959689 0.36619718 0.2486644  0.01554153 0.         0.
 0.         0.         0.         0.        ]","[9.5360e-02 2.3376e-01 2.7316e-01 1.9516e-01 1.1756e-01 4.3800e-02
 2.8520e-02 1.1480e-02 1.1800e-03 2.0000e-05]","[0.15616 0.49122 0.29466 0.05492 0.00304 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.03156870607968775,0.1732337153209186,451,building
